Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
236,Luke Swift,Miami (OH),MAC,11,25,307,12.3,1,4,4,1,0,29,311,10.7,1,luke-swift-1
237,Matt Lehman,Penn State,Big Ten,12,24,296,12.3,3,,,,,24,296,12.3,3,matt-lehman-1
238,Chris Coyle,Arizona State,Pac-12,13,57,696,12.2,5,,,,,57,696,12.2,5,chris-coyle-1
239,Levi Norwood,Baylor,Big 12,13,40,487,12.2,1,3,20,6.7,1,43,507,11.8,2,levi-norwood-1
240,Charles Lovett,Colorado State,MWC,12,35,428,12.2,2,4,-1,-0.3,0,39,427,10.9,2,charles-lovett-1
241,Ralph David Abernathy IV,Cincinnati,Big East,13,28,341,12.2,4,69,366,5.3,3,97,707,7.3,7,ralph-david-abernathy-iv-1
242,Brandon Wimberly,Nevada,MWC,13,70,845,12.1,4,4,8,2,0,74,853,11.5,4,brandon-wimberly-1
243,Keenan Allen,California,Pac-12,9,61,737,12.1,6,3,39,13,1,64,776,12.1,7,keenan-allen-1
244,Eric Thomas,Troy,Sun Belt,12,55,667,12.1,7,,,,,55,667,12.1,7,eric-thomas-2
245,Keenan Davis,Iowa,Big Ten,12,47,571,12.1,1,,,,,47,571,12.1,1,keenan-davis-1
246,Deontay Greenberry,Houston,CUSA,12,47,569,12.1,3,,,,,47,569,12.1,3,deontay-greenberry-1
247,Xavier Rush,Tulane,CUSA,12,43,520,12.1,5,,,,,43,520,12.1,5,xavier-rush-1
248,Dyrell Roberts,Virginia Tech,ACC,13,33,398,12.1,1,9,74,8.2,0,42,472,11.2,1,dyrell-roberts-1
249,Jalen Fitzpatrick,Temple,Big East,11,30,363,12.1,2,15,34,2.3,0,45,397,8.8,2,jalen-fitzpatrick-1
250,Josh Boyle,Kent State,MAC,14,28,338,12.1,3,3,16,5.3,0,31,354,11.4,3,josh-boyle-1
251,Josh Stewart,Oklahoma State,Big 12,13,101,1210,12,7,8,120,15,1,109,1330,12.2,8,josh-stewart-1
252,Justin Brown,Oklahoma,Big 12,13,73,879,12,5,0,0,,0,73,879,12,5,justin-brown-1
253,Marcus Sullivan,UNLV,MWC,13,55,659,12,4,6,35,5.8,0,61,694,11.4,4,marcus-sullivan-1
254,Chris Smith,Mississippi State,SEC,13,47,564,12,2,,,,,47,564,12,2,chris-smith-4
255,Brandon Ford,Clemson,ACC,13,40,480,12,8,,,,,40,480,12,8,brandon-ford-1
256,Jay Davis,UAB,CUSA,11,23,277,12,2,,,,,23,277,12,2,jay-davis-2
257,Aaron Dobson,Marshall,CUSA,10,57,679,11.9,3,,,,,57,679,11.9,3,aaron-dobson-1
258,Kivon Cartwright,Colorado State,MWC,12,26,310,11.9,3,1,8,8,1,27,318,11.8,4,kivon-cartwright-1
259,Jaime Wilson,Western Michigan,MAC,10,67,792,11.8,6,1,2,2,0,68,794,11.7,6,jaime-wilson-1
260,Darius Jennings,Virginia,ACC,12,48,568,11.8,5,3,43,14.3,0,51,611,12,5,darius-jennings-1
261,Chandler Worthy,Troy,Sun Belt,12,46,544,11.8,2,11,79,7.2,0,57,623,10.9,2,chandler-worthy-1
262,Ace Sanders,South Carolina,SEC,13,45,531,11.8,9,3,1,0.3,0,48,532,11.1,9,ace-sanders-1
263,Kyle Griswould,Middle Tennessee State,Sun Belt,12,45,531,11.8,3,8,6,0.8,1,53,537,10.1,4,kyle-griswould-1
264,Christian Jones,Northwestern,Big Ten,13,35,412,11.8,2,,,,,35,412,11.8,2,christian-jones-2
265,Kenny Stills,Oklahoma,Big 12,13,82,959,11.7,11,2,22,11,0,84,981,11.7,11,kenny-stills-1
266,Matt Miller,Boise State,MWC,13,66,769,11.7,5,,,,,66,769,11.7,5,matt-miller-6
267,Jahrie Level,Idaho,WAC,12,46,538,11.7,2,2,7,3.5,0,48,545,11.4,2,jahrie-level-1
268,Keith Sconiers,Akron,MAC,12,41,479,11.7,1,,,,,41,479,11.7,1,keith-sconiers-1
269,Antonio Andrews,Western Kentucky,Sun Belt,13,37,432,11.7,3,304,1728,5.7,11,341,2160,6.3,14,antonio-andrews-1
270,Jamaal Williams,Brigham Young,Ind,13,27,315,11.7,1,166,775,4.7,12,193,1090,5.6,13,jamaal-williams-1
271,Bobby Swigert,Boston College,ACC,7,23,268,11.7,1,2,17,8.5,0,25,285,11.4,1,bobby-swigert-1
272,Andre Davis,South Florida,Big East,12,46,534,11.6,6,,,,,46,534,11.6,6,andre-davis-4
273,Tony Jones,Northwestern,Big Ten,13,29,335,11.6,4,1,14,14,0,30,349,11.6,4,tony-jones-1
274,Chris McNeill,Wyoming,MWC,11,63,722,11.5,5,,,,,63,722,11.5,5,chris-mcneill-1
275,Tim Wright,Rutgers,Big East,13,39,449,11.5,2,,,,,39,449,11.5,2,tim-wright-2
276,Mike James,Miami (FL),ACC,12,30,344,11.5,3,147,621,4.2,6,177,965,5.5,9,mike-james-1
277,Jawan Jamison,Rutgers,Big East,13,28,323,11.5,2,255,1075,4.2,4,283,1398,4.9,6,jawan-jamison-1
278,Marc Edwards,Tulane,CUSA,11,23,264,11.5,1,,,,,23,264,11.5,1,marc-edwards-2
279,Kasen Williams,Washington,Pac-12,13,77,878,11.4,6,,,,,77,878,11.4,6,kasen-williams-1
280,Cody Wilson,Central Michigan,MAC,13,74,845,11.4,3,6,19,3.2,0,80,864,10.8,3,cody-wilson-1
281,Josh Jarboe,Arkansas State,Sun Belt,13,50,570,11.4,4,6,12,2,0,56,582,10.4,4,josh-jarboe-2
282,Gabe Marks,Washington State,Pac-12,12,49,560,11.4,2,1,-3,-3,0,50,557,11.1,2,gabe-marks-1
283,Jereme Jones,South Alabama,Sun Belt,13,45,513,11.4,7,1,4,4,0,46,517,11.2,7,jereme-jones-1
284,Ja-Mes Logan,Ole Miss,SEC,13,43,490,11.4,1,2,16,8,2,45,506,11.2,3,ja-mes-logan-1
285,Alex Bayer,Bowling Green State,MAC,13,36,410,11.4,3,,,,,36,410,11.4,3,alex-bayer-1
286,Andrew Buie,West Virginia,Big 12,13,28,318,11.4,0,179,851,4.8,7,207,1169,5.6,7,andrew-buie-1
287,Tavon Austin,West Virginia,Big 12,13,114,1289,11.3,12,72,643,8.9,3,186,1932,10.4,15,tavon-austin-1
288,Deion Walker,Massachusetts,MAC,11,59,667,11.3,3,,,,,59,667,11.3,3,deion-walker-2
289,Kenneth Scott,Utah,Pac-12,12,32,360,11.3,3,,,,,32,360,11.3,3,kenneth-scott-1
290,Thomas Johnson,Texas A&M,SEC,10,30,339,11.3,1,1,33,33,0,31,372,12,1,thomas-johnson-2
291,Chase Harper,Texas State,WAC,12,28,315,11.3,3,,,,,28,315,11.3,3,chase-harper-1
292,Darrin Moore,Texas Tech,Big 12,12,92,1032,11.2,13,,,,,92,1032,11.2,13,darrin-moore-2
293,Mike Scott,Idaho,WAC,12,60,671,11.2,4,1,1,1,0,61,672,11,4,mike-scott-5
294,Corey Brown,Ohio State,Big Ten,12,60,669,11.2,3,11,96,8.7,1,71,765,10.8,4,corey-brown-2
295,Donte Foster,Ohio,MAC,12,59,659,11.2,8,,,,,59,659,11.2,8,donte-foster-1
296,Antavian Edison,Purdue,Big Ten,13,58,652,11.2,8,12,29,2.4,0,70,681,9.7,8,antavian-edison-1
297,Dewayne Peace,Houston,CUSA,9,54,603,11.2,2,1,2,2,0,55,605,11,2,dewayne-peace-1
298,Sam McGuffie,Rice,CUSA,13,54,603,11.2,5,5,16,3.2,0,59,619,10.5,5,sam-mcguffie-1
299,Tommylee Lewis,Northern Illinois,MAC,14,48,539,11.2,5,19,111,5.8,1,67,650,9.7,6,tommylee-lewis-1
300,Marcus Rucker,Memphis,CUSA,12,47,525,11.2,3,2,8,4,0,49,533,10.9,3,marcus-rucker-1
301,Quincy Enunwa,Nebraska,Big Ten,14,42,470,11.2,1,,,,,42,470,11.2,1,quincy-enunwa-1
302,Trey Millard,Oklahoma,Big 12,13,30,337,11.2,4,33,198,6,0,63,535,8.5,4,trey-millard-1
303,Allen Hurns,Miami (FL),ACC,11,28,314,11.2,4,,,,,28,314,11.2,4,allen-hurns-1
304,Robert Woods,USC,Pac-12,13,76,846,11.1,11,1,76,76,0,77,922,12,11,robert-woods-1
305,Marcus Lucas,Missouri,SEC,12,46,509,11.1,3,,,,,46,509,11.1,3,marcus-lucas-1
306,Beckett Wales,Syracuse,Big East,13,35,389,11.1,2,,,,,35,389,11.1,2,beckett-wales-1
307,Nick Williams,Connecticut,Big East,12,30,334,11.1,0,10,40,4,1,40,374,9.4,1,nick-williams-1
308,Steve Marck,Miami (OH),MAC,12,27,299,11.1,0,,,,,27,299,11.1,0,steve-marck-1
309,Kevonte Martin-Manley,Iowa,Big Ten,12,52,571,11,2,1,15,15,0,53,586,11.1,2,kevonte-martin-manley-1
310,Najee Lovett,Idaho,WAC,12,50,548,11,6,2,9,4.5,0,52,557,10.7,6,najee-lovett-1
311,Eli Rogers,Louisville,Big East,13,46,505,11,4,,,,,46,505,11,4,eli-rogers-1
312,Jeff Godfrey,UCF,CUSA,14,39,429,11,3,12,70,5.8,0,51,499,9.8,3,jeff-godfrey-1
313,Perez Ashford,Northern Illinois,MAC,9,34,373,11,1,,,,,34,373,11,1,perez-ashford-1
314,Malcome Kennedy,Texas A&M,SEC,13,26,285,11,2,1,7,7,0,27,292,10.8,2,malcome-kennedy-1
315,Tavarese Maye,Louisiana-Monroe,Sun Belt,13,56,612,10.9,4,6,45,7.5,0,62,657,10.6,4,tavarese-maye-1
316,Erik Highsmith,North Carolina,ACC,12,54,587,10.9,5,2,51,25.5,1,56,638,11.4,6,erik-highsmith-1
317,Ted Bolser,Indiana,Big Ten,12,41,445,10.9,3,,,,,41,445,10.9,3,ted-bolser-1
318,Tony Lippett,Michigan State,Big Ten,13,36,392,10.9,2,2,0,0,0,38,392,10.3,2,tony-lippett-1
319,Xavier Grimble,USC,Pac-12,13,29,316,10.9,5,,,,,29,316,10.9,5,xavier-grimble-1
320,Cameron Webb,Utah State,WAC,13,25,273,10.9,1,,,,,25,273,10.9,1,cameron-webb-1
321,Brent Leonard,Louisiana-Monroe,Sun Belt,13,104,1118,10.8,10,4,21,5.3,0,108,1139,10.5,10,brent-leonard-1
322,Marquelo Suel,Akron,MAC,12,76,820,10.8,5,,,,,76,820,10.8,5,marquelo-suel-1
323,Keiwone Malone,Memphis,CUSA,12,44,476,10.8,3,2,4,2,0,46,480,10.4,3,keiwone-malone-1
324,Rob Blanchflower,Massachusetts,MAC,10,43,464,10.8,2,,,,,43,464,10.8,2,rob-blanchflower-1
325,Chris Young,Iowa State,Big 12,13,38,411,10.8,2,,,,,38,411,10.8,2,chris-young-6
326,Mario Carter,North Carolina State,ACC,13,34,367,10.8,2,,,,,34,367,10.8,2,mario-carter-1
327,Antavious Wilson,Marshall,CUSA,12,69,741,10.7,9,,,,,69,741,10.7,9,antavious-wilson-1
328,Jack Doyle,Western Kentucky,Sun Belt,13,53,566,10.7,5,1,0,0,0,54,566,10.5,5,jack-doyle-1
329,Gator Hoskins,Marshall,CUSA,11,35,374,10.7,10,,,,,35,374,10.7,10,gator-hoskins-1
330,Sherman Ragland III,Wake Forest,ACC,11,23,247,10.7,0,1,0,0,0,24,247,10.3,0,sherman-ragland-iii-1
331,L.T. Smith,Akron,MAC,12,48,509,10.6,3,,,,,48,509,10.6,3,lt-smith-1
332,Quinton Dunbar,Florida,SEC,13,36,383,10.6,4,,,,,36,383,10.6,4,quinton-dunbar-1
333,Jake Murphy,Utah,Pac-12,12,33,349,10.6,4,1,4,4,0,34,353,10.4,4,jake-murphy-1
334,Demarco Robinson,Kentucky,SEC,12,28,297,10.6,0,5,24,4.8,0,33,321,9.7,0,demarco-robinson-1
335,J.D. Woods,West Virginia,Big 12,13,61,637,10.4,4,1,16,16,0,62,653,10.5,4,jd-woods-1
336,Giovani Bernard,North Carolina,ACC,10,47,490,10.4,5,184,1228,6.7,12,231,1718,7.4,17,giovani-bernard-1
337,Aaron Bradley,Nevada,MWC,13,45,467,10.4,4,2,22,11,0,47,489,10.4,4,aaron-bradley-1
338,Alan Williams,Massachusetts,MAC,10,42,438,10.4,4,1,1,1,0,43,439,10.2,4,alan-williams-3
339,Isiah Myers,Washington State,Pac-12,9,42,438,10.4,4,,,,,42,438,10.4,4,isiah-myers-1
340,Marion Grice,Arizona State,Pac-12,13,41,425,10.4,8,103,679,6.6,11,144,1104,7.7,19,marion-grice-1
341,Colby Harper,Louisiana-Monroe,Sun Belt,8,29,303,10.4,2,,,,,29,303,10.4,2,colby-harper-1
342,Tommy Shuler,Marshall,CUSA,12,110,1138,10.3,6,,,,,110,1138,10.3,6,tommy-shuler-1
343,Jabari Carr,San Jose State,WAC,12,62,639,10.3,4,,,,,62,639,10.3,4,jabari-carr-1
344,Daniel McKinney,Florida Atlantic,Sun Belt,12,48,492,10.3,2,4,9,2.3,0,52,501,9.6,2,daniel-mckinney-1
345,Stephen Houston,Indiana,Big Ten,12,37,381,10.3,4,161,749,4.7,12,198,1130,5.7,16,stephen-houston-1
346,Andrew Bodenheimer,East Carolina,CUSA,13,36,371,10.3,3,,,,,36,371,10.3,3,andrew-bodenheimer-1
347,Theo Riddick,Notre Dame,Ind,13,36,370,10.3,2,190,917,4.8,5,226,1287,5.7,7,theo-riddick-1
348,Brandon Miller,Wyoming,MWC,12,30,309,10.3,2,84,352,4.2,1,114,661,5.8,3,brandon-miller-3
349,Kaneakua Friel,Brigham Young,Ind,13,30,308,10.3,5,,,,,30,308,10.3,5,kaneakua-friel-1
350,David Richards,Arizona,Pac-12,12,29,298,10.3,3,,,,,29,298,10.3,3,david-richards-1
351,Dan Vitale,Northwestern,Big Ten,13,28,288,10.3,2,1,2,2,0,29,290,10,2,dan-vitale-1
352,Steven Manfro,UCLA,Pac-12,13,28,287,10.3,1,8,70,8.8,2,36,357,9.9,3,steven-manfro-1
353,Korvic Neat,Ole Miss,SEC,10,25,257,10.3,0,2,34,17,0,27,291,10.8,0,korvic-neat-1
354,Jamill Smith,Ball State,MAC,13,69,706,10.2,6,8,55,6.9,0,77,761,9.9,6,jamill-smith-1
355,Jarvis Landry,LSU,SEC,13,56,573,10.2,5,,,,,56,573,10.2,5,jarvis-landry-1
356,La'Rod King,Kentucky,SEC,12,48,488,10.2,4,,,,,48,488,10.2,4,larod-king-1
357,Kirby Moore,Boise State,MWC,13,36,368,10.2,1,,,,,36,368,10.2,1,kirby-moore-1
358,Chris Potter,Boise State,MWC,13,34,347,10.2,4,7,23,3.3,1,41,370,9,5,chris-potter-1
359,Kennard Backman,UAB,CUSA,12,23,235,10.2,4,,,,,23,235,10.2,4,kennard-backman-1
360,Jeremy Johnson,SMU,CUSA,13,67,679,10.1,3,,,,,67,679,10.1,3,jeremy-johnson-4
361,Desmond Scott,Duke,ACC,13,66,666,10.1,2,,,,,66,666,10.1,2,desmond-scott-1
362,Nelson Spruce,Colorado,Pac-12,12,44,446,10.1,3,,,,,44,446,10.1,3,nelson-spruce-1
363,Charles Sims,Houston,CUSA,9,37,373,10.1,3,142,851,6,11,179,1224,6.8,14,charles-sims-1
364,Jamal Miles,Arizona State,Pac-12,12,37,373,10.1,0,15,67,4.5,0,52,440,8.5,0,jamal-miles-1
365,Dres Anderson,Utah,Pac-12,12,36,365,10.1,3,14,83,5.9,0,50,448,9,3,dres-anderson-1
366,Tyson Williams,Texas Tech,Big 12,12,35,352,10.1,2,,,,,35,352,10.1,2,tyson-williams-1
367,Trey Watts,Tulsa,CUSA,13,34,343,10.1,0,186,1108,6,3,220,1451,6.6,3,trey-watts-1
368,T.J. Moe,Missouri,SEC,12,40,399,10,1,7,26,3.7,0,47,425,9,1,tj-moe-1
369,Darius Millines,Illinois,Big Ten,10,32,319,10,0,,,,,32,319,10,0,darius-millines-1
370,Ross Apo,Brigham Young,Ind,12,31,311,10,1,,,,,31,311,10,1,ross-apo-1
371,Nexon Dorvilus,Florida Atlantic,Sun Belt,12,30,301,10,5,,,,,30,301,10,5,nexon-dorvilus-1
372,Jeremiah Ostrowski,Hawaii,MWC,11,27,270,10,1,1,4,4,0,28,274,9.8,1,jeremiah-ostrowski-1
373,Duwyce Wilson,Indiana,Big Ten,12,23,230,10,1,,,,,23,230,10,1,duwyce-wilson-1
374,J.D. McKissic,Arkansas State,Sun Belt,13,103,1022,9.9,5,2,13,6.5,0,105,1035,9.9,5,jd-mckissic-1
375,De'Anthony Thomas,Oregon,Pac-12,13,45,445,9.9,5,92,701,7.6,11,137,1146,8.4,16,deanthony-thomas-1
376,Devon Hughes,Buffalo,MAC,9,23,228,9.9,1,2,3,1.5,0,25,231,9.2,1,devon-hughes-1
377,Danny Webster,East Carolina,CUSA,12,34,332,9.8,5,,,,,34,332,9.8,5,danny-webster-1
378,Johnathan Franklin,UCLA,Pac-12,14,33,323,9.8,2,282,1734,6.1,13,315,2057,6.5,15,johnathan-franklin-1
379,Travis Reynolds,Utah State,WAC,13,25,244,9.8,1,,,,,25,244,9.8,1,travis-reynolds-1
380,Michael Campanaro,Wake Forest,ACC,10,79,763,9.7,6,16,82,5.1,1,95,845,8.9,7,michael-campanaro-1
381,Shane Wynn,Indiana,Big Ten,12,68,660,9.7,6,2,23,11.5,0,70,683,9.8,6,shane-wynn-1
382,Aaron Boyd,Kentucky,SEC,12,24,233,9.7,2,,,,,24,233,9.7,2,aaron-boyd-1
383,C.J. Fiedorowicz,Iowa,Big Ten,12,45,433,9.6,1,,,,,45,433,9.6,1,cj-fiedorowicz-1
384,Lyle McCombs,Connecticut,Big East,11,24,230,9.6,0,243,860,3.5,6,267,1090,4.1,6,lyle-mccombs-1
385,Aaron Horne,Iowa State,Big 12,13,39,370,9.5,3,4,42,10.5,0,43,412,9.6,3,aaron-horne-2
386,Matthew Hurdle,Kent State,MAC,14,35,333,9.5,1,,,,,35,333,9.5,1,matthew-hurdle-1
387,Ray Holley,Louisiana Tech,WAC,11,34,324,9.5,1,142,740,5.2,7,176,1064,6,8,ray-holley-1
388,Ray Graham,Pitt,Big East,13,36,340,9.4,2,222,1042,4.7,11,258,1382,5.4,13,ray-graham-1
389,Rashad Lawrence,Northwestern,Big Ten,13,34,321,9.4,0,,,,,34,321,9.4,0,rashad-lawrence-1
390,Damien Williams,Oklahoma,Big 12,13,34,320,9.4,1,176,946,5.4,11,210,1266,6,12,damien-williams-1
391,Jarvis West,Iowa State,Big 12,13,31,290,9.4,3,7,26,3.7,1,38,316,8.3,4,jarvis-west-1
392,Kyle Nunn,San Jose State,WAC,13,26,244,9.4,2,2,-19,-9.5,0,28,225,8,2,kyle-nunn-1
393,Andy Cruse,Miami (OH),MAC,12,74,681,9.2,6,1,3,3,0,75,684,9.1,6,andy-cruse-1
394,Bryant Lavender,South Alabama,Sun Belt,13,41,378,9.2,0,,,,,41,378,9.2,0,bryant-lavender-1
395,Rashad Evans,Fresno State,MWC,9,34,314,9.2,5,1,-1,-1,0,35,313,8.9,5,rashad-evans-1
396,Demetrius Fields,Northwestern,Big Ten,13,33,305,9.2,1,,,,,33,305,9.2,1,demetrius-fields-1
397,Wayne Times,Florida International,Sun Belt,12,66,602,9.1,2,,,,,66,602,9.1,2,wayne-times-1
398,Isaac Blakeney,Duke,ACC,13,32,290,9.1,1,,,,,32,290,9.1,1,isaac-blakeney-1
399,Shadrach Thornton,North Carolina State,ACC,10,30,274,9.1,1,154,694,4.5,3,184,968,5.3,4,shadrach-thornton-1
400,Ryan Burbrink,Bowling Green State,MAC,12,39,351,9,0,,,,,39,351,9,0,ryan-burbrink-1
401,Macarthy Dolapo,Purdue,Big Ten,11,28,252,9,1,,,,,28,252,9,1,macarthy-dolapo-1
402,Tommy Bohanon,Wake Forest,ACC,12,23,208,9,5,2,1,0.5,1,25,209,8.4,6,tommy-bohanon-1
403,Demetrius Evans,Marshall,CUSA,12,32,284,8.9,2,,,,,32,284,8.9,2,demetrius-evans-1
404,Jakeem Grant,Texas Tech,Big 12,13,32,284,8.9,3,8,19,2.4,0,40,303,7.6,3,jakeem-grant-1
405,Gary Bush,Purdue,Big Ten,13,41,360,8.8,7,2,18,9,0,43,378,8.8,7,gary-bush-1
406,Vintavious Cooper,East Carolina,CUSA,13,26,229,8.8,1,200,1049,5.2,7,226,1278,5.7,8,vintavious-cooper-1
407,Jon Greenwalt,Louisiana Tech,WAC,12,24,210,8.8,2,,,,,24,210,8.8,2,jon-greenwalt-1
408,Josh Ferguson,Illinois,Big Ten,10,29,251,8.7,0,75,312,4.2,0,104,563,5.4,0,josh-ferguson-3
409,Latavius Murray,UCF,CUSA,11,27,231,8.6,4,198,1106,5.6,15,225,1337,5.9,19,latavius-murray-1
410,Bakari Bussey,Ohio,MAC,13,37,313,8.5,0,,,,,37,313,8.5,0,bakari-bussey-1
411,Prince-Tyson Gulley,Syracuse,Big East,13,33,282,8.5,2,158,830,5.3,9,191,1112,5.8,11,prince-tyson-gulley-1
412,Shawn Southward,Troy,Sun Belt,12,43,362,8.4,0,194,1012,5.2,10,237,1374,5.8,10,shawn-southward-1
413,Ka'Deem Carey,Arizona,Pac-12,13,36,303,8.4,1,303,1929,6.4,23,339,2232,6.6,24,kadeem-carey-1
414,Dee Frieson,Akron,MAC,12,48,400,8.3,4,1,-4,-4,0,49,396,8.1,4,dee-frieson-1
415,Reese Wiggins,East Carolina,CUSA,13,25,208,8.3,1,,,,,25,208,8.3,1,reese-wiggins-1
416,Brett Bartolone,Washington State,Pac-12,12,53,435,8.2,4,1,-3,-3,0,54,432,8,4,brett-bartolone-1
417,Storm Woods,Oregon State,Pac-12,12,38,313,8.2,0,192,940,4.9,13,230,1253,5.4,13,storm-woods-1
418,Jawon Chisholm,Akron,MAC,11,38,310,8.2,2,180,953,5.3,5,218,1263,5.8,7,jawon-chisholm-1
419,Ronnie Williams,Houston,CUSA,12,33,270,8.2,3,2,-3,-1.5,0,35,267,7.6,3,ronnie-williams-1
420,Marken Michel,Massachusetts,MAC,6,28,229,8.2,0,,,,,28,229,8.2,0,marken-michel-1
421,Duke Johnson,Miami (FL),ACC,12,27,221,8.2,1,139,947,6.8,10,166,1168,7,11,duke-johnson-1
422,Zane Fakes,Ball State,MAC,13,57,461,8.1,5,,,,,57,461,8.1,5,zane-fakes-1
423,O.J. Ross,Purdue,Big Ten,11,56,454,8.1,2,,,,,56,454,8.1,2,oj-ross-1
424,Perry Jones,Virginia,ACC,12,49,397,8.1,0,137,463,3.4,2,186,860,4.6,2,perry-jones-1
425,Connor Ryan,Ball State,MAC,13,44,357,8.1,3,,,,,44,357,8.1,3,connor-ryan-1
426,Gahn McGaffie,Missouri,SEC,12,33,266,8.1,0,,,,,33,266,8.1,0,gahn-mcgaffie-1
427,Justin Albert,Troy,Sun Belt,12,31,250,8.1,0,70,303,4.3,2,101,553,5.5,2,justin-albert-1
428,Daryle Hawkins,Oregon,Pac-12,13,25,202,8.1,3,,,,,25,202,8.1,3,daryle-hawkins-1
429,Joseph Randle,Oklahoma State,Big 12,13,28,224,8,0,274,1417,5.2,14,302,1641,5.4,14,joseph-randle-1
430,Jeremy Wright,Louisville,Big East,13,41,325,7.9,1,211,824,3.9,10,252,1149,4.6,11,jeremy-wright-2
431,Marlin Lane Jr.,Tennessee,SEC,12,29,228,7.9,0,120,658,5.5,2,149,886,5.9,2,marlin-lane-jr-1
432,Kevin Parks,Virginia,ACC,12,24,189,7.9,0,160,734,4.6,5,184,923,5,5,kevin-parks-1
433,Willie Carter,Tulsa,CUSA,14,49,382,7.8,3,14,37,2.6,0,63,419,6.7,3,willie-carter-1
434,David Fluellen,Toledo,MAC,12,32,246,7.7,0,259,1498,5.8,13,291,1744,6,13,david-fluellen-1
435,T.J. Glover,South Alabama,Sun Belt,13,27,206,7.6,0,59,210,3.6,1,86,416,4.8,1,tj-glover-1
436,Bishop Sankey,Washington,Pac-12,13,33,249,7.5,0,289,1439,5,16,322,1688,5.2,16,bishop-sankey-1
437,Johnny Jackson,Arizona,Pac-12,11,25,187,7.5,1,,,,,25,187,7.5,1,johnny-jackson-3
438,Rob Kelley,Tulane,CUSA,12,46,340,7.4,4,81,286,3.5,0,127,626,4.9,4,rob-kelley-1
439,Darrin Reaves,UAB,CUSA,12,41,302,7.4,1,215,1037,4.8,13,256,1339,5.2,14,darrin-reaves-1
440,J.D. Falslev,Brigham Young,Ind,13,37,274,7.4,2,18,109,6.1,0,55,383,7,2,jd-falslev-1
441,Jordon James,UCLA,Pac-12,14,28,204,7.3,1,61,215,3.5,2,89,419,4.7,3,jordon-james-1
442,Kellen Bartlett,Utah State,WAC,13,38,272,7.2,5,,,,,38,272,7.2,5,kellen-bartlett-1
443,Stepfan Taylor,Stanford,Pac-12,14,41,287,7,2,322,1530,4.8,13,363,1817,5,15,stepfan-taylor-1
444,Robbie Rouse,Fresno State,MWC,13,63,435,6.9,2,282,1490,5.3,12,345,1925,5.6,14,robbie-rouse-1
445,Zach Line,SMU,CUSA,13,33,229,6.9,0,277,1278,4.6,13,310,1507,4.9,13,zach-line-1
446,Charone Peake,Clemson,ACC,13,25,172,6.9,2,1,4,4,0,26,176,6.8,2,charone-peake-1
447,Adam Humphries,Clemson,ACC,13,41,280,6.8,1,3,12,4,0,44,292,6.6,1,adam-humphries-1
448,Marcus Lattimore,South Carolina,SEC,9,26,173,6.7,0,143,662,4.6,11,169,835,4.9,11,marcus-lattimore-1
449,Dennis Johnson,Arkansas,SEC,12,25,160,6.4,2,137,757,5.5,8,162,917,5.7,10,dennis-johnson-1
450,Gabe Holmes,Purdue,Big Ten,12,25,158,6.3,2,,,,,25,158,6.3,2,gabe-holmes-1
451,Dareyon Chance,Western Michigan,MAC,12,25,148,5.9,0,176,947,5.4,4,201,1095,5.4,4,dareyon-chance-1
452,Shane Williams-Rhodes,Boise State,MWC,13,25,142,5.7,1,21,97,4.6,2,46,239,5.2,3,shane-williams-rhodes-1
453,De'Leon Eskridge,San Jose State,WAC,13,28,156,5.6,0,207,1025,5,11,235,1181,5,11,deleon-eskridge-1
454,Tony Jones,Colorado,Pac-12,11,26,146,5.6,0,63,320,5.1,3,89,466,5.2,3,tony-jones-7
455,Tony Creecy,North Carolina State,ACC,11,34,182,5.4,1,127,476,3.7,5,161,658,4.1,6,tony-creecy-1
456,Le'Veon Bell,Michigan State,Big Ten,13,32,167,5.2,1,382,1793,4.7,12,414,1960,4.7,13,leveon-bell-1
457,Donovonn Young,Illinois,Big Ten,12,38,172,4.5,1,131,571,4.4,3,169,743,4.4,4,donovonn-young-1
