Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
367,Brennon Dingle,UTSA,CUSA,12,27,266,9.9,2,5,41,8.2,0,32,307,9.6,2,brennon-dingle-1
368,Stanley Berryhill III,Arizona,Pac-12,5,23,227,9.9,3,1,6,6,0,24,233,9.7,3,stanley-berryhill-iii-1
369,Samuel Emilus,Massachusetts,Ind,4,17,168,9.9,1,2,-3,-1.5,0,19,165,8.7,1,samuel-emilus-1
370,Jalen Knox,Missouri,SEC,9,31,305,9.8,0,12,95,7.9,1,43,400,9.3,1,jalen-knox-1
371,Noah Gray,Duke,ACC,10,29,285,9.8,2,2,3,1.5,0,31,288,9.3,2,noah-gray-1
372,Ronnie Rivers,Fresno State,MWC,6,27,265,9.8,2,100,507,5.1,7,127,772,6.1,9,ronnie-rivers-1
373,Jordan Whittington,Texas,Big 12,5,21,206,9.8,0,3,50,16.7,1,24,256,10.7,1,jordan-whittington-2
374,Solomon Enis,Utah,Pac-12,5,11,108,9.8,1,0,0,,0,11,108,9.8,1,solomon-enis-1
375,Cam Johnson,Vanderbilt,SEC,9,56,545,9.7,3,0,0,,0,56,545,9.7,3,cam-johnson-2
376,Kyle Philips,UCLA,Pac-12,7,38,370,9.7,2,4,40,10,0,42,410,9.8,2,kyle-philips-4
377,Sam James,West Virginia,Big 12,9,31,300,9.7,2,1,4,4,0,32,304,9.5,2,sam-james-1
378,KeSean Carter,Texas Tech,Big 12,6,30,290,9.7,4,1,10,10,0,31,300,9.7,4,kesean-carter-1
379,John Raine,Northwestern,Big Ten,6,24,233,9.7,2,0,0,,0,24,233,9.7,2,john-raine-1
380,Daniel Bellinger,San Diego State,MWC,8,21,203,9.7,0,0,0,,0,21,203,9.7,0,daniel-bellinger-1
381,Isaiah Spiller,Texas A&M,SEC,10,20,193,9.7,0,188,1036,5.5,9,208,1229,5.9,9,isaiah-spiller-1
382,Billy Kemp,Virginia,ACC,10,67,644,9.6,1,6,22,3.7,0,73,666,9.1,1,billy-kemp-2
383,Antoine Robinson,Southern Mississippi,CUSA,7,23,221,9.6,0,0,0,,0,23,221,9.6,0,antoine-robinson-1
384,Jovany Ruiz,Buffalo,MAC,6,20,192,9.6,1,0,0,,0,20,192,9.6,1,jovany-ruiz-1
